ID,FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,ANIO,MES,DECADA,CLUSTER
19915,2017-11-29,62903,-14.5773,-76.3724,12,5.9,20223006,2017,11,2010,3
19916,2017-11-29,71724,-13.5017,-74.9131,102,4.5,20223006,2017,11,2010,1
19917,2017-11-29,142815,-14.5458,-76.3439,10,4.9,20223006,2017,11,2010,1
19918,2017-11-29,201031,-14.5611,-76.2432,1,4.5,20223006,2017,11,2010,1
19919,2017-11-30,121127,-6.9347,-75.4842,127,4.6,20223006,2017,11,2010,0
19920,2017-11-30,190126,-17.084,-69.6405,203,5.0,20223006,2017,11,2010,3
19921,2017-12-01,43743,-16.2883,-71.6629,134,4.5,20223006,2017,12,2010,3
19922,2017-12-01,73016,-8.8575,-74.4908,157,4.6,20223006,2017,12,2010,0
19923,2017-12-01,214905,-8.217,-76.2075,159,5.1,20223006,2017,12,2010,0
19924,2017-12-01,232825,-18.2735,-70.0873,103,4.5,20223006,2017,12,2010,3
19925,2017-12-03,43718,-8.1789,-74.3673,192,4.8,20223006,2017,12,2010,0
19926,2017-12-03,75126,-15.3981,-75.7068,47,5.0,20223006,2017,12,2010,1
19927,2017-12-04,114201,-6.8798,-78.5886,5,4.5,20223006,2017,12,2010,2
19928,2017-12-05,42527,-15.8551,-71.7652,156,4.5,20223006,2017,12,2010,3
19929,2017-12-05,71438,-14.7919,-75.6264,52,4.5,20223006,2017,12,2010,1
19930,2017-12-07,23744,-4.3129,-80.231,28,5.1,20223006,2017,12,2010,2
19931,2017-12-08,141932,-7.35,-74.9325,152,5.0,20223006,2017,12,2010,0
19932,2017-12-10,183127,-8.2953,-75.1264,143,4.6,20223006,2017,12,2010,0
19933,2017-12-11,141732,-7.2083,-76.6915,160,4.5,20223006,2017,12,2010,0
19934,2017-12-13,21633,-5.5133,-78.5995,13,4.5,20223006,2017,12,2010,2
19935,2017-12-13,201207,-15.1147,-74.4886,118,4.5,20223006,2017,12,2010,1
19936,2017-12-14,40826,-8.1553,-76.2334,143,4.8,20223006,2017,12,2010,0
19937,2017-12-14,94013,-16.7822,-73.0434,40,4.6,20223006,2017,12,2010,1
19938,2017-12-15,111056,-9.0768,-75.8804,13,5.2,20223006,2017,12,2010,2
19939,2017-12-15,141409,-18.1009,-70.242,105,4.9,20223006,2017,12,2010,3
19940,2017-12-15,154652,-6.49,-80.5308,46,4.5,20223006,2017,12,2010,2
19941,2017-12-16,75320,-5.0754,-75.3925,151,4.6,20223006,2017,12,2010,0
19942,2017-12-16,170001,-17.9063,-73.7753,31,4.8,20223006,2017,12,2010,1
19943,2017-12-17,194908,-18.3648,-71.4862,36,4.7,20223006,2017,12,2010,3
19944,2017-12-19,113032,-10.7414,-73.6065,14,4.6,20223006,2017,12,2010,1
19945,2017-12-19,140511,-18.0694,-69.5078,173,4.8,20223006,2017,12,2010,3
19946,2017-12-19,171058,-18.5386,-69.7392,142,4.0,20223006,2017,12,2010,3
19947,2017-12-20,181611,-18.1314,-69.9062,117,5.3,20223006,2017,12,2010,3
19948,2017-12-20,185342,-18.1257,-69.5034,162,5.2,20223006,2017,12,2010,3
19949,2017-12-22,35655,-5.647,-81.6071,46,5.0,20223006,2017,12,2010,2
19950,2017-12-24,193321,-14.2797,-74.4806,96,5.3,20223006,2017,12,2010,3
19951,2017-12-25,21712,-11.3628,-77.8182,61,4.6,20223006,2017,12,2010,2
19952,2017-12-25,200253,-8.2684,-74.2694,162,4.5,20223006,2017,12,2010,0
19953,2017-12-26,14534,-14.1828,-72.8738,72,4.0,20223006,2017,12,2010,1
19954,2017-12-26,60421,-3.1476,-80.8605,9,4.3,20223006,2017,12,2010,2
19955,2017-12-26,152614,-17.6806,-69.5905,160,5.3,20223006,2017,12,2010,3
19956,2017-12-26,184733,-5.7972,-79.6627,108,5.2,20223006,2017,12,2010,2
19957,2017-12-27,71448,-13.0981,-74.4601,73,5.1,20223006,2017,12,2010,3
19958,2017-12-27,124904,-12.4999,-71.7145,9,5.0,20223006,2017,12,2010,3
19959,2017-12-27,141028,-17.2974,-69.9988,204,4.5,20223006,2017,12,2010,3
19960,2017-12-29,81140,-9.4415,-74.9395,139,4.9,20223006,2017,12,2010,0
19961,2017-12-29,102012,-10.0937,-74.9265,121,5.0,20223006,2017,12,2010,0
19962,2018-01-01,121540,-14.9225,-73.6197,142,4.6,20223006,2018,1,2010,3
19963,2018-01-01,180906,-15.6269,-70.7813,189,4.5,20223006,2018,1,2010,3
19964,2018-01-02,50229,-10.6559,-74.2408,107,4.5,20223006,2018,1,2010,0
19965,2018-01-02,131323,-8.5175,-80.0582,43,4.6,20223006,2018,1,2010,2
19966,2018-01-02,195757,-13.7127,-74.6978,86,4.5,20223006,2018,1,2010,1
19967,2018-01-03,3034,-8.4428,-74.8285,149,5.1,20223006,2018,1,2010,0
19968,2018-01-03,50913,-15.0161,-72.283,122,4.7,20223006,2018,1,2010,3
19969,2018-01-06,33422,-14.5036,-76.6416,7,4.5,20223006,2018,1,2010,1
19970,2018-01-06,193101,-10.5038,-78.6233,31,4.8,20223006,2018,1,2010,2
19971,2018-01-08,62435,-4.3378,-81.8296,10,4.5,20223006,2018,1,2010,2
19972,2018-01-09,42807,-16.1629,-73.287,87,4.5,20223006,2018,1,2010,1
19973,2018-01-09,122156,-5.9184,-81.1345,31,4.5,20223006,2018,1,2010,2
19974,2018-01-10,31643,-18.3038,-69.6305,150,5.3,20223006,2018,1,2010,3
19975,2018-01-11,143634,-15.9192,-72.9506,108,4.6,20223006,2018,1,2010,3
19976,2018-01-12,150335,-15.5513,-71.3757,170,4.9,20223006,2018,1,2010,3
19977,2018-01-14,91841,-16.0529,-74.9038,27,7.1,20223006,2018,1,2010,3
19978,2018-01-14,95040,-15.9076,-74.6369,47,4.9,20223006,2018,1,2010,1
19979,2018-01-14,200508,-15.852,-74.8202,52,4.5,20223006,2018,1,2010,1
19980,2018-01-15,142715,-15.6045,-71.2821,177,4.9,20223006,2018,1,2010,3
19981,2018-01-16,42306,-6.4519,-75.9601,95,4.5,20223006,2018,1,2010,0
19982,2018-01-16,105216,-15.9191,-74.8163,50,4.5,20223006,2018,1,2010,1
19983,2018-01-16,150226,-15.9241,-74.6826,53,5.4,20223006,2018,1,2010,3
19984,2018-01-16,152103,-15.8999,-74.618,54,4.5,20223006,2018,1,2010,1
19985,2018-01-16,233250,-9.0125,-75.7202,130,4.5,20223006,2018,1,2010,0
19986,2018-01-17,202922,-8.4244,-79.4254,52,4.7,20223006,2018,1,2010,2
19987,2018-01-19,11139,-13.3508,-74.6987,103,5.6,20223006,2018,1,2010,3
19988,2018-01-19,42315,-15.933,-74.5596,23,4.8,20223006,2018,1,2010,1
19989,2018-01-19,174426,-16.0145,-74.7728,41,5.3,20223006,2018,1,2010,3
19990,2018-01-19,223127,-3.9054,-80.0518,106,4.9,20223006,2018,1,2010,2
19991,2018-01-20,11824,-13.7613,-76.428,37,4.6,20223006,2018,1,2010,1
19992,2018-01-21,41300,-6.8134,-81.0015,37,4.5,20223006,2018,1,2010,2
19993,2018-01-21,64056,-15.9527,-74.7661,48,5.3,20223006,2018,1,2010,3
19994,2018-01-21,73055,-3.1344,-75.8934,165,5.3,20223006,2018,1,2010,0
19995,2018-01-22,5328,-10.5388,-74.9449,120,5.4,20223006,2018,1,2010,0
19996,2018-01-22,75035,-7.8646,-79.083,93,4.5,20223006,2018,1,2010,2
19997,2018-01-22,135648,-18.429,-69.6881,146,4.7,20223006,2018,1,2010,3
19998,2018-01-22,141135,-8.5037,-80.7142,4,4.6,20223006,2018,1,2010,2
19999,2018-01-23,134530,-4.0778,-80.9392,28,4.9,20223006,2018,1,2010,2
20000,2018-01-23,235452,-2.7385,-76.7618,46,5.0,20223006,2018,1,2010,2
20001,2018-01-24,13121,-4.858,-80.8424,26,4.5,20223006,2018,1,2010,2
20002,2018-01-24,55250,-6.9624,-81.1062,29,4.5,20223006,2018,1,2010,2
20003,2018-01-24,212518,-9.8443,-78.7868,43,4.6,20223006,2018,1,2010,2
20004,2018-01-25,31148,-12.2412,-72.2815,3,4.9,20223006,2018,1,2010,1
20005,2018-01-25,160435,-16.0668,-72.3552,121,4.6,20223006,2018,1,2010,3
20006,2018-01-25,220332,-4.8255,-76.5222,39,5.1,20223006,2018,1,2010,2
20007,2018-01-26,121637,-4.0855,-77.9963,19,4.9,20223006,2018,1,2010,2
20008,2018-01-26,143105,-15.9854,-74.4937,47,4.9,20223006,2018,1,2010,1
20009,2018-01-26,222708,-15.9402,-74.8709,42,5.0,20223006,2018,1,2010,1
20010,2018-01-27,22200,-9.2795,-72.4555,154,4.7,20223006,2018,1,2010,0
20011,2018-01-27,202632,-16.0078,-74.5096,49,5.1,20223006,2018,1,2010,3
20012,2018-01-27,211945,-11.2541,-74.4314,7,4.7,20223006,2018,1,2010,1
20013,2018-01-28,60350,-16.0286,-74.8286,34,5.2,20223006,2018,1,2010,3
20014,2018-01-28,73933,-15.9401,-74.8791,46,4.5,20223006,2018,1,2010,1
20015,2018-01-29,64955,-8.2047,-74.3402,191,4.9,20223006,2018,1,2010,0
20016,2018-01-29,100148,-18.238,-69.5843,154,4.9,20223006,2018,1,2010,3
20017,2018-01-29,112516,-15.8966,-74.3291,77,5.1,20223006,2018,1,2010,3
20018,2018-01-30,142350,-16.086,-74.7303,36,5.8,20223006,2018,1,2010,3
20019,2018-02-01,53550,-8.4369,-79.3565,49,5.3,20223006,2018,2,2010,2
20020,2018-02-02,140504,-16.6084,-69.7538,205,4.6,20223006,2018,2,2010,3
20021,2018-02-04,181143,-15.8526,-74.6433,49,4.9,20223006,2018,2,2010,1
20022,2018-02-04,214726,-17.4272,-70.9586,23,5.2,20223006,2018,2,2010,3
20023,2018-02-04,225234,-18.7648,-70.7446,39,4.5,20223006,2018,2,2010,3
20024,2018-02-05,192706,-12.7538,-78.194,31,5.2,20223006,2018,2,2010,2
20025,2018-02-05,204057,-6.1481,-76.7223,142,4.9,20223006,2018,2,2010,0
20026,2018-02-05,223102,-16.0174,-74.6133,30,5.2,20223006,2018,2,2010,3
20027,2018-02-07,94740,-3.2155,-81.1085,24,4.8,20223006,2018,2,2010,2
20028,2018-02-07,135508,-15.9664,-74.6623,31,4.8,20223006,2018,2,2010,1
20029,2018-02-07,201917,-6.8758,-76.1924,131,4.7,20223006,2018,2,2010,0
20030,2018-02-08,54003,-17.7618,-69.7232,166,4.9,20223006,2018,2,2010,3
20031,2018-02-10,32104,-11.0351,-74.7698,0,4.6,20223006,2018,2,2010,1
20032,2018-02-10,42817,-15.4012,-71.9594,151,4.7,20223006,2018,2,2010,3
20033,2018-02-10,175440,-7.2179,-80.4496,33,4.6,20223006,2018,2,2010,2
20034,2018-02-11,41111,-16.6738,-74.0786,32,5.7,20223006,2018,2,2010,3
20035,2018-02-11,180636,-15.9544,-74.5755,26,4.9,20223006,2018,2,2010,1
20036,2018-02-11,202128,-10.7263,-78.6829,32,4.9,20223006,2018,2,2010,2
20037,2018-02-13,163632,-4.5622,-82.0788,15,4.6,20223006,2018,2,2010,2
20038,2018-02-14,2644,-11.8673,-76.3424,110,4.7,20223006,2018,2,2010,0
20039,2018-02-15,24550,-15.1199,-75.3676,53,4.5,20223006,2018,2,2010,1
20040,2018-02-16,1848,-6.0025,-81.329,27,4.9,20223006,2018,2,2010,2
20041,2018-02-16,14047,-6.2068,-76.4881,135,4.6,20223006,2018,2,2010,0
20042,2018-02-16,80119,-5.9735,-81.4217,20,5.3,20223006,2018,2,2010,2
20043,2018-02-17,15734,-13.3906,-76.8803,44,4.5,20223006,2018,2,2010,1
20044,2018-02-19,85624,-15.9864,-74.0668,49,5.1,20223006,2018,2,2010,3
20045,2018-02-20,70801,-16.7653,-69.8032,196,5.1,20223006,2018,2,2010,3
20046,2018-02-20,215707,-13.763,-73.5259,96,4.7,20223006,2018,2,2010,3
20047,2018-02-21,31958,-11.1174,-74.5393,121,4.6,20223006,2018,2,2010,0
20048,2018-02-21,71356,-13.31,-76.2606,86,4.6,20223006,2018,2,2010,1
20049,2018-02-23,51632,-4.4916,-73.9752,288,4.5,20223006,2018,2,2010,0
20050,2018-02-25,155211,-8.5781,-75.9046,2,4.8,20223006,2018,2,2010,2
20051,2018-02-26,62656,-15.2033,-71.5699,161,5.1,20223006,2018,2,2010,3
20052,2018-02-26,71622,-8.8479,-75.7537,143,4.6,20223006,2018,2,2010,0
20053,2018-02-26,133903,-15.5122,-71.0908,187,4.5,20223006,2018,2,2010,3
20054,2018-02-27,24514,-8.6614,-80.9012,26,4.5,20223006,2018,2,2010,2
20055,2018-02-28,1629,-13.4592,-76.5068,38,4.8,20223006,2018,2,2010,1
20056,2018-02-28,40948,-16.0128,-74.5723,52,4.6,20223006,2018,2,2010,1
20057,2018-03-02,15952,-15.0757,-75.6095,28,4.8,20223006,2018,3,2010,1
20058,2018-03-04,61617,-5.8242,-81.1257,23,5.1,20223006,2018,3,2010,2
20059,2018-03-04,135254,-5.8284,-81.1767,33,4.6,20223006,2018,3,2010,2
20060,2018-03-05,25406,-18.2491,-71.4842,27,4.8,20223006,2018,3,2010,3
20061,2018-03-06,113846,-17.4694,-69.7828,168,4.7,20223006,2018,3,2010,3
20062,2018-03-06,122742,-12.1858,-75.9702,119,4.5,20223006,2018,3,2010,0
20063,2018-03-06,190307,-4.3061,-80.7801,14,4.7,20223006,2018,3,2010,2
20064,2018-03-06,213052,-11.4325,-73.2173,28,4.5,20223006,2018,3,2010,1
20065,2018-03-07,124653,-8.1456,-79.8195,31,4.6,20223006,2018,3,2010,2
20066,2018-03-07,174032,-13.884,-76.2503,44,4.7,20223006,2018,3,2010,1
20067,2018-03-08,41617,-8.615,-76.1222,126,4.6,20223006,2018,3,2010,0
20068,2018-03-08,60201,-5.2826,-76.7657,101,4.8,20223006,2018,3,2010,0
20069,2018-03-08,95250,-4.6804,-78.1146,27,4.9,20223006,2018,3,2010,2
20070,2018-03-08,214542,-12.9391,-75.2607,106,4.6,20223006,2018,3,2010,1
20071,2018-03-09,63920,-2.7364,-75.3745,124,4.9,20223006,2018,3,2010,0
20072,2018-03-09,92609,-8.8963,-76.0877,14,4.7,20223006,2018,3,2010,2
20073,2018-03-10,205501,-5.0026,-81.2475,28,4.7,20223006,2018,3,2010,2
20074,2018-03-11,13027,-7.4562,-76.2017,144,4.9,20223006,2018,3,2010,0
20075,2018-03-13,173504,-10.3569,-75.1488,34,5.5,20223006,2018,3,2010,3
20076,2018-03-13,175038,-8.5131,-74.9668,138,4.7,20223006,2018,3,2010,0
20077,2018-03-13,235031,-10.3986,-75.1963,23,4.6,20223006,2018,3,2010,1
20078,2018-03-13,235701,-11.3166,-73.369,13,4.5,20223006,2018,3,2010,1
20079,2018-03-14,70733,-8.0885,-74.5441,170,4.5,20223006,2018,3,2010,0
20080,2018-03-15,41501,-9.1206,-79.3593,37,4.6,20223006,2018,3,2010,2
20081,2018-03-15,50507,-17.1874,-71.1053,23,4.7,20223006,2018,3,2010,3
20082,2018-03-15,201314,-8.7246,-71.3994,608,5.2,20223006,2018,3,2010,4
20083,2018-03-16,10040,-17.1423,-70.7913,114,4.8,20223006,2018,3,2010,3
20084,2018-03-16,14435,-13.9973,-75.5787,84,4.5,20223006,2018,3,2010,1
20085,2018-03-19,11238,-8.0425,-74.5551,160,4.5,20223006,2018,3,2010,0
20086,2018-03-21,61948,-15.768,-75.0906,18,4.5,20223006,2018,3,2010,1
20087,2018-03-22,172548,-7.7468,-74.6669,168,4.7,20223006,2018,3,2010,0
20088,2018-03-23,45846,-4.77,-77.5354,23,5.0,20223006,2018,3,2010,2
20089,2018-03-23,132245,-5.456,-80.2471,54,4.5,20223006,2018,3,2010,2
20090,2018-03-25,5557,-2.7855,-80.2763,54,4.5,20223006,2018,3,2010,2
20091,2018-03-25,62646,-10.7942,-78.4605,55,4.5,20223006,2018,3,2010,2
20092,2018-03-26,53144,-9.9765,-78.9065,48,4.7,20223006,2018,3,2010,2
20093,2018-03-26,54734,-9.0108,-75.4007,123,4.5,20223006,2018,3,2010,0
20094,2018-03-27,15547,-14.8618,-73.9074,100,4.7,20223006,2018,3,2010,3
20095,2018-03-27,84051,-15.5962,-73.9866,65,4.5,20223006,2018,3,2010,1
20096,2018-03-27,131906,-9.1548,-75.586,4,4.5,20223006,2018,3,2010,1
20097,2018-03-28,5139,-15.722,-75.5496,10,4.5,20223006,2018,3,2010,1
20098,2018-03-31,115219,-8.4371,-80.2103,6,4.6,20223006,2018,3,2010,2
20099,2018-04-01,131419,-8.8472,-74.8881,37,4.6,20223006,2018,4,2010,1
20100,2018-04-01,160706,-10.8893,-79.1556,38,4.9,20223006,2018,4,2010,2
20101,2018-04-04,52517,-15.9151,-74.724,48,5.0,20223006,2018,4,2010,1
20102,2018-04-04,60446,-14.3095,-75.8157,57,4.5,20223006,2018,4,2010,1
20103,2018-04-04,101025,-12.3605,-72.2163,4,4.7,20223006,2018,4,2010,1
20104,2018-04-06,4015,-15.3224,-75.7304,20,5.7,20223006,2018,4,2010,3
20105,2018-04-06,41653,-15.329,-75.7465,20,5.3,20223006,2018,4,2010,1
20106,2018-04-06,71914,-18.6343,-69.9191,102,4.5,20223006,2018,4,2010,3
20107,2018-04-06,113316,-15.8664,-72.2417,149,4.7,20223006,2018,4,2010,3
20108,2018-04-07,201505,-10.9108,-78.5255,51,5.3,20223006,2018,4,2010,2
20109,2018-04-08,142458,-14.0817,-72.9474,123,5.0,20223006,2018,4,2010,3
20110,2018-04-08,203456,-15.2921,-71.9485,142,4.7,20223006,2018,4,2010,3
20111,2018-04-09,2931,-9.6602,-79.1603,33,4.7,20223006,2018,4,2010,2
20112,2018-04-09,190845,-16.0883,-74.5458,49,5.4,20223006,2018,4,2010,3
20113,2018-04-13,50219,-8.6323,-74.8974,128,4.7,20223006,2018,4,2010,0
20114,2018-04-13,61507,-10.9924,-74.8891,11,4.5,20223006,2018,4,2010,1
20115,2018-04-13,133030,-7.1792,-74.5303,188,5.1,20223006,2018,4,2010,0
20116,2018-04-13,151159,-17.514,-71.1973,51,4.7,20223006,2018,4,2010,3
20117,2018-04-14,185216,-16.6464,-72.8718,52,4.5,20223006,2018,4,2010,1
20118,2018-04-14,192623,-7.9011,-74.5553,174,5.3,20223006,2018,4,2010,0
20119,2018-04-15,73535,-16.9426,-71.8549,83,4.8,20223006,2018,4,2010,3
20120,2018-04-15,112052,-6.6888,-76.1681,145,4.5,20223006,2018,4,2010,0
20121,2018-04-16,134333,-17.624,-69.6904,171,4.5,20223006,2018,4,2010,3
20122,2018-04-16,145522,-7.9535,-74.4271,150,4.6,20223006,2018,4,2010,0
20123,2018-04-17,121251,-17.5563,-69.7089,167,4.9,20223006,2018,4,2010,3
20124,2018-04-19,164757,-9.493,-71.5576,177,4.8,20223006,2018,4,2010,0
20125,2018-04-20,1237,-9.5307,-71.5988,185,5.1,20223006,2018,4,2010,0
20126,2018-04-20,122328,-18.1275,-70.9868,41,4.9,20223006,2018,4,2010,3
20127,2018-04-20,202851,-11.3108,-73.2838,33,4.5,20223006,2018,4,2010,1
20128,2018-04-20,222147,-8.4694,-73.8497,165,4.6,20223006,2018,4,2010,0
20129,2018-04-21,91559,-8.8291,-74.5119,148,5.1,20223006,2018,4,2010,0
20130,2018-04-21,171826,-9.2247,-78.6858,84,4.6,20223006,2018,4,2010,2
20131,2018-04-23,91814,-10.3321,-75.0985,35,4.8,20223006,2018,4,2010,1
20132,2018-04-23,140331,-8.8399,-75.7605,138,4.6,20223006,2018,4,2010,0
20133,2018-04-23,221007,-9.5115,-79.9934,26,4.8,20223006,2018,4,2010,2
20134,2018-04-24,24432,-14.4031,-74.4036,96,5.2,20223006,2018,4,2010,3
20135,2018-04-24,72842,-6.9015,-76.9112,124,4.6,20223006,2018,4,2010,0
20136,2018-04-24,94614,-4.011,-80.9023,27,4.5,20223006,2018,4,2010,2
20137,2018-04-25,54045,-10.661,-75.0662,8,4.8,20223006,2018,4,2010,1
20138,2018-04-26,114934,-16.0936,-73.0478,23,4.6,20223006,2018,4,2010,1
20139,2018-04-26,124045,-8.9969,-79.3166,43,4.9,20223006,2018,4,2010,2
20140,2018-04-26,125514,-6.9214,-74.3939,174,5.1,20223006,2018,4,2010,0
20141,2018-04-26,134835,-12.9664,-75.1651,110,4.9,20223006,2018,4,2010,3
20142,2018-04-27,3037,-10.5022,-74.6241,121,4.5,20223006,2018,4,2010,0
20143,2018-04-27,55007,-12.6753,-76.9941,42,4.6,20223006,2018,4,2010,1
20144,2018-04-27,222717,-16.1561,-74.5456,18,4.5,20223006,2018,4,2010,1
20145,2018-04-29,55832,-12.3431,-78.3893,22,4.9,20223006,2018,4,2010,2
20146,2018-04-30,232334,-15.8268,-75.4501,10,4.7,20223006,2018,4,2010,1
20147,2018-05-01,82232,-10.5138,-74.9213,130,4.7,20223006,2018,5,2010,0
20148,2018-05-01,93450,-2.931,-77.3719,239,4.3,20223006,2018,5,2010,0
20149,2018-05-02,64118,-16.2254,-73.7026,31,4.6,20223006,2018,5,2010,1
20150,2018-05-02,143236,-16.3288,-72.7466,90,4.6,20223006,2018,5,2010,3
20151,2018-05-02,184440,-8.991,-79.365,39,4.9,20223006,2018,5,2010,2
20152,2018-05-03,13855,-8.8892,-74.4971,153,4.9,20223006,2018,5,2010,0
20153,2018-05-03,174348,-7.5876,-74.6207,138,4.9,20223006,2018,5,2010,0
20154,2018-05-05,34805,-7.5389,-75.6643,133,4.5,20223006,2018,5,2010,0
20155,2018-05-05,134642,-18.0861,-69.6268,143,4.9,20223006,2018,5,2010,3
20156,2018-05-06,72137,-12.5162,-76.3755,94,4.5,20223006,2018,5,2010,1
20157,2018-05-06,90111,-6.4461,-80.8868,24,4.9,20223006,2018,5,2010,2
20158,2018-05-07,110158,-5.196,-79.1007,118,4.5,20223006,2018,5,2010,2
20159,2018-05-07,111411,-18.2884,-69.8433,127,4.9,20223006,2018,5,2010,3
20160,2018-05-07,113129,-16.1743,-74.2761,23,5.0,20223006,2018,5,2010,1
20161,2018-05-08,33232,-8.0692,-79.4353,56,4.9,20223006,2018,5,2010,2
20162,2018-05-08,61839,-12.9981,-76.1525,95,4.6,20223006,2018,5,2010,1
20163,2018-05-10,12716,-6.1241,-75.5627,38,4.7,20223006,2018,5,2010,2
20164,2018-05-10,40149,-15.8954,-74.2538,45,4.9,20223006,2018,5,2010,1
20165,2018-05-10,115756,-16.4419,-69.807,227,4.7,20223006,2018,5,2010,3
20166,2018-05-11,184831,-16.241,-72.2264,125,5.3,20223006,2018,5,2010,3
20167,2018-05-11,191651,-6.5693,-74.4028,134,4.7,20223006,2018,5,2010,0
20168,2018-05-12,74058,-3.0882,-77.0144,154,4.7,20223006,2018,5,2010,0
20169,2018-05-13,181444,-13.5932,-76.3131,45,4.9,20223006,2018,5,2010,1
20170,2018-05-14,42440,-11.4284,-74.7542,48,4.5,20223006,2018,5,2010,1
20171,2018-05-14,54834,-4.3407,-80.5374,48,4.6,20223006,2018,5,2010,2
20172,2018-05-14,103441,-11.0654,-74.4477,9,5.0,20223006,2018,5,2010,1
20173,2018-05-14,132525,-9.9411,-75.6722,10,4.5,20223006,2018,5,2010,1
20174,2018-05-15,95956,-6.1079,-80.6948,25,4.8,20223006,2018,5,2010,2
20175,2018-05-16,100133,-12.1646,-76.3655,84,4.5,20223006,2018,5,2010,1
20176,2018-05-16,110221,-7.6926,-74.9267,238,4.8,20223006,2018,5,2010,0
20177,2018-05-17,110712,-12.7852,-76.8737,49,5.8,20223006,2018,5,2010,3
20178,2018-05-19,201226,-8.9573,-73.5667,133,4.7,20223006,2018,5,2010,0
20179,2018-05-20,2038,-12.1352,-75.8215,121,4.7,20223006,2018,5,2010,0
20180,2018-05-20,110546,-17.0738,-70.5297,139,4.8,20223006,2018,5,2010,3
20181,2018-05-21,14852,-10.7457,-74.7725,116,4.9,20223006,2018,5,2010,0
20182,2018-05-21,80245,-13.5353,-76.212,43,4.5,20223006,2018,5,2010,1
20183,2018-05-21,92914,-8.4187,-75.6966,130,4.9,20223006,2018,5,2010,0
20184,2018-05-22,130836,-11.259,-78.1469,48,5.3,20223006,2018,5,2010,2
20185,2018-05-22,221216,-9.095,-80.6435,10,5.5,20223006,2018,5,2010,2
20186,2018-05-24,14510,-12.1518,-71.7414,13,5.4,20223006,2018,5,2010,3
20187,2018-05-24,20613,-12.1343,-71.7582,13,4.9,20223006,2018,5,2010,1
20188,2018-05-25,35752,-18.0089,-71.5218,39,4.5,20223006,2018,5,2010,1
20189,2018-05-25,74935,-17.2235,-72.8164,18,4.5,20223006,2018,5,2010,1
20190,2018-05-25,142122,-6.5523,-80.9063,11,4.9,20223006,2018,5,2010,2
20191,2018-05-25,142519,-6.5493,-81.0147,27,4.9,20223006,2018,5,2010,2
20192,2018-05-25,162057,-6.5554,-80.9374,26,4.7,20223006,2018,5,2010,2
20193,2018-05-27,85427,-9.0548,-75.4825,20,4.7,20223006,2018,5,2010,1
20194,2018-05-27,201137,-11.8516,-76.0351,13,4.8,20223006,2018,5,2010,1
20195,2018-05-28,183342,-9.2731,-79.2888,34,4.9,20223006,2018,5,2010,2
20196,2018-05-30,44754,-11.951,-78.9076,41,4.7,20223006,2018,5,2010,2
20197,2018-05-30,72704,-4.5015,-76.0015,155,4.9,20223006,2018,5,2010,0
20198,2018-05-31,830,-15.7946,-69.9076,256,4.7,20223006,2018,5,2010,3
20199,2018-05-31,115302,-9.9363,-76.199,138,4.5,20223006,2018,5,2010,0
20200,2018-05-31,223008,-9.5854,-73.8983,143,4.6,20223006,2018,5,2010,0
20201,2018-06-03,42359,-15.9234,-73.0846,98,4.9,20223006,2018,6,2010,3
20202,2018-06-03,45043,-15.6169,-70.5335,233,4.6,20223006,2018,6,2010,3
20203,2018-06-03,53842,-18.448,-70.193,73,4.5,20223006,2018,6,2010,3
20204,2018-06-03,120129,-6.3607,-81.1835,43,4.6,20223006,2018,6,2010,2
20205,2018-06-03,233421,-8.9449,-75.0516,28,5.4,20223006,2018,6,2010,2
20206,2018-06-05,40703,-14.9802,-72.0075,146,4.6,20223006,2018,6,2010,3
20207,2018-06-05,93603,-8.6647,-74.4718,167,5.0,20223006,2018,6,2010,0
20208,2018-06-05,210040,-10.8064,-74.6559,21,4.6,20223006,2018,6,2010,1
20209,2018-06-06,95824,-11.6232,-77.7298,45,4.6,20223006,2018,6,2010,1
20210,2018-06-08,65136,-16.6479,-69.1846,233,4.8,20223006,2018,6,2010,3
20211,2018-06-10,160107,-4.7066,-80.2654,66,4.5,20223006,2018,6,2010,2
20212,2018-06-11,50435,-16.1653,-73.4249,67,5.0,20223006,2018,6,2010,3
20213,2018-06-12,416,-10.0537,-75.2503,9,4.5,20223006,2018,6,2010,1
20214,2018-06-12,150457,-8.3935,-74.3565,160,5.3,20223006,2018,6,2010,0
20215,2018-06-14,222746,-12.8087,-73.9394,63,4.9,20223006,2018,6,2010,1
20216,2018-06-15,42648,-15.3234,-72.3758,142,4.5,20223006,2018,6,2010,3
20217,2018-06-15,213219,-14.7558,-75.5358,50,4.9,20223006,2018,6,2010,1
20218,2018-06-16,25149,-13.5612,-72.613,6,5.0,20223006,2018,6,2010,1
20219,2018-06-16,95612,-15.9318,-73.2406,92,4.8,20223006,2018,6,2010,3
20220,2018-06-17,162414,-12.5575,-76.0285,104,4.6,20223006,2018,6,2010,1
20221,2018-06-18,1125,-17.4787,-72.3936,22,4.8,20223006,2018,6,2010,3
20222,2018-06-18,10052,-9.9288,-75.5728,17,5.2,20223006,2018,6,2010,2
20223,2018-06-18,22354,-10.2238,-79.8092,32,4.6,20223006,2018,6,2010,2
20224,2018-06-20,182202,-9.9069,-78.934,16,4.6,20223006,2018,6,2010,2
